(risk-pair risk_pair_arg1 risk_pair_arg2),0.5956,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E101 S-4),(が-md-ex E114 x113),(なる-ev E101),(に-md-ex E101 X100),(を-md-ex E108 x106),(人-nn X10000),(価格-nn x27),(値上げ-nn x58),(我々-nn x107),(揃える-ev E28),(賛成-ev E44),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.6976,(company X10000),(government X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E100 S-2),(が-md-ex E109 x107),(する-ev E167),(ない-smd E109),(なる-ev E281),(に-md-ex E46 x0),(を-md-ex E212 x211),(人-nn X10000),(伝える-ev E112),(価格-nn x271),(受注-ev E279),(希望-ev E160),(承諾-ev E275),(教える-ev E174),(業者-nn x13),(決める-ev E46),(渡す-ev E32),(率-nn x157),(相談-ev E116),(私-nn x216),(落札-ev E23),(調整-ev E41),(送る-ev E273),(連絡-ev E262),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.5956,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E10 S-1),(が-md-ex E11 X10000),(なる-ev E20),(に-md-ex E20 x1),(を-md-ex E10 x3),(人-nn X10000),(値上げ-ev E10),(値上げ-nn x10),(入札-nn x116),(改定-ev E104),(添付-ev E83),(相談-ev E23),(考える-ev E11),(連絡-ev E126),(額-nn x117),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.5956,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E119 S-2),(が-md-ex E127 X10001),(なる-ev E142),(に-md-ex E142 x112),(を-md-ex E124 x123),(人-nn X10000),(価格-nn x181),(入札-ev E29),(入札-nn x243),(受注-ev E42),(受注-nn x179),(弊社-nn x115),(承知-ev E177),(提案-ev E271),(検討-ev E184),(決める-ev E39),(皆様-nn x185),(考える-ev E47),(調整-ev E44),(連絡-ev E82),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.6956,(company X10003),(government X10000),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E108 S-2),(が-md-ex E113 x115),(する-ev E65),(なる-ev E117),(に-md-ex E117 x87),(を-md-ex E113 x89),(ファイル-nn x158),(了解-ev E212),(人-nn X10000),(入札-ev E160),(弊社-nn x103),(業者-nn x162),(添付-ev E157),(連絡-ev E279),(進める-ev E266),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.6956,(company X10000),(competitor_rel X10000 X10002),(government X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E102 S-3),(が-md-ex E102 X10002),(する-ev E123),(なる-ev E140),(に-md-ex E119 x155),(を-md-ex E121 x120),(人-nn X10000),(伝える-ev E198),(価格-nn x197),(入札-nn x92),(参加-ev E93),(私-nn x56),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.6956,(company X10000),(competitor_rel X10000 X10001),(government X10002),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E106 S-2),(が-md-ex E116 X10001),(する-ev E121),(なる-ev E137),(に-md-ex E122 x118),(を-md-ex E17 x23),(人-nn X10000),(価格-nn x203),(入札-ev E186),(入札-nn x24),(受注-ev E115),(受注-nn x37),(弊社-nn x114),(承知-ev E67),(提案-ev E141),(業者-nn x188),(落札-ev E48),(行う-ev E25),(連絡-ev E212),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.5956,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E106 S-1),(が-md-ex E106 X10001),(ない-smd E162),(なる-ev E186),(に-md-ex E186 x143),(を-md-ex E160 x159),(人-nn X10000),(価格-nn x240),(値上げ-ev E323),(値上げ-nn x323),(問題-ev E468),(弊社-nn x157),(提案-ev E409),(決定-ev E470),(皆様-nn x329),(私-nn x390),(結ぶ-ev E160),(考える-ev E328),(賛同-ev E106),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.6,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E102 S-2),(が-md-ex E114 x109),(なる-ev E128),(に-md-ex E108 x107),(を-md-ex E102 x101),(上げる-ev E114),(交換-ev E50),(人-nn X10000),(価格-nn x101),(弊社-nn x199),(御社-nn x20),(情報-nn x49),(提案-ev E188),(添付-ev E181),(率-nn x33),(私-nn x151),(連絡-ev E212),(進める-ev E173),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.5956,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E16 S-1),(が-md-ex E20 x19),(ない-smd E25),(なる-ev E32),(に-md-ex E23 x22),(を-md-ex E23 x13),(人-nn X10000),(価格-nn x8),(提示-ev E71),(相談-ev E37),(調整-ev E86),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.5976,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E100 S-2),(が-md-ex E100 X10001),(する-ev E162),(なる-ev E110),(に-md-ex E119 x97),(を-md-ex E103 x102),(人-nn X10000),(価格-nn x180),(割引-nn x106),(弊社-nn x101),(承知-ev E100),(指示-ev E123),(率-nn x107),(統一-ev E181),(維持-ev E30),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.5976,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E117 S-3),(が-md-ex E117 X10002),(する-ev E44),(なる-ev E139),(に-md-ex E139 x109),(を-md-ex E148 x122),(人-nn X10000),(価格-nn x11),(値上げ-ev E27),(値上げ-nn x27),(実施-ev E117),(弊社-nn x115),(指示-ev E99),(検討-ev E28),(率-nn x178),(相談-ev E188),(考える-ev E168),(調整-ev E181),(連絡-ev E148),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.5956,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E1 S-1),(が-md-ex E1 X10000),(する-ev E9),(ない-smd E71),(なる-ev E4),(に-md-ex E108 x107),(を-md-ex E22 x17),(上げる-ev E22),(了解-ev E157),(人-nn X10000),(価格-nn x17),(値上げ-ev E123),(考える-ev E136),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.5956,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E103 S-2),(が-md-ex E103 x53),(する-ev E224),(なる-ev E103),(に-md-ex E103 x54),(を-md-ex E131 x90),(人-nn X10000),(価格-nn x144),(弊社-nn x174),(業者-nn x218),(相談-ev E41),(考える-ev E84),(調整-ev E141),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.6956,(company X10001),(competitor_rel X10001 X10002),(government X10000),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E12 S-1),(が-md-ex E12 x10),(なる-ev E43),(に-md-ex E43 x27),(を-md-ex E34 x33),(了解-ev E59),(人-nn X10000),(入札-ev E12),(入札-nn x54),(弊社-nn x31),(添付-ev E8),(落札-ev E32),(調整-ev E34),(金額-nn x62),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.5956,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E100 S-2),(が-md-ex E100 X10001),(する-ev E161),(ない-smd E417),(なる-ev E104),(に-md-ex E104 x81),(を-md-ex E127 x126),(上げる-ev E385),(交換-ev E35),(人-nn X10000),(価格-nn x125),(値上げ-ev E325),(値上げ-nn x12),(受注-nn x329),(希望-ev E333),(弊社-nn x121),(我々-nn x419),(揃える-ev E127),(決定-ev E170),(相談-ev E141),(私-nn x258),(考える-ev E190),(賛同-ev E456),(賛成-ev E382),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.5976,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E102 S-3),(が-md-ex E107 X10002),(なる-ev E107),(に-md-ex E107 x77),(を-md-ex E13 x12),(人-nn X10000),(価格-nn x134),(入札-ev E17),(入札-nn x133),(弊社-nn x23),(御社-nn x53),(承知-ev E175),(担当-ev E24),(担当-nn x83),(調整-ev E191),(連絡-ev E38),(金額-nn x190),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.7,(company X10002),(government X10000),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E101 S-2),(が-md-ex E125 x124),(する-ev E199),(なる-ev E137),(に-md-ex E137 x114),(を-md-ex E15 x14),(ファイル-nn x333),(了承-ev E244),(了解-ev E319),(人-nn X10000),(入札-ev E17),(入札-nn x168),(希望-ev E268),(弊社-nn x266),(準備-ev E193),(考える-ev E275),(落札-ev E176),(落札-nn x267),(調整-ev E442),(調整-nn x442),(進める-ev E488),(金額-nn x326),(額-nn x323),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.6956,(company X10001),(government X10000),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E110 S-3),(が-md-ex E110 X10002),(する-ev E34),(なる-ev E47),(に-md-ex E14 x13),(を-md-ex E29 x28),(人-nn X10000),(価格-nn x104),(入札-ev E9),(図る-ev E62),(相談-ev E93),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.5956,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E101 S-2),(が-md-ex E101 X10001),(なる-ev E106),(に-md-ex E106 x76),(を-md-ex E138 x137),(カルテル-nn x27),(人-nn X10000),(価格-nn x137),(参加-ev E211),(合意-ev E141),(弊社-nn x19),(教える-ev E97),(決定-ev E146),(私-nn x37),(結ぶ-ev E28),(連絡-ev E62),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.6,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10001 S-1),(mail_address_sender X10000 S-1),(mailid E111 S-1),(が-md-ex E13 x14),(する-ev E227),(なる-ev E165),(に-md-ex E155 x154),(を-md-ex E147 x146),(人-nn X10000),(価格-nn x188),(値上げ-nn x60),(変更-ev E74),(帯-nn x189),(引き上げ-ev E147),(情報-nn x183),(揃える-ev E285),(改定-ev E28),(業者-nn x246),(決める-ev E39),(私-nn x192),(設定-ev E169),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.5956,(company X10000),(competitor_rel X10000 X10002),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E100 S-3),(が-md-ex E100 x99),(する-ev E313),(なる-ev E109),(に-md-ex E109 x94),(を-md-ex E102 x113),(人-nn X10000),(入札-ev E12),(入札-nn x12),(参加-ev E177),(希望-ev E137),(弊社-nn x17),(承知-ev E100),(検討-ev E257),(皆様-nn x14),(考える-ev E132),(落札-ev E212),(落札-nn x136),(調整-ev E25),(調整-nn x113),(金額-nn x24),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.5956,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E10 S-1),(が-md-ex E10 x2),(する-ev E128),(なる-ev E113),(に-md-ex E113 x92),(を-md-ex E100 x99),(人-nn X10000),(値上げ-ev E220),(値上げ-nn x220),(参加-ev E73),(固定-ev E292),(希望-ev E47),(弊社-nn x45),(担当-ev E100),(揃える-ev E253),(提案-ev E254),(決める-ev E23),(金額-nn x169),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.6956,(company X10000),(government X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E104 S-3),(が-md-ex E110 X10001),(なる-ev E18),(に-md-ex E18 x2),(人-nn X10000),(入札-ev E86),(入札-nn x38),(承知-ev E110),(相談-ev E23),(連絡-ev E104),(額-nn x66),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.5976,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E113 S-2),(が-md-ex E118 X10001),(する-ev E124),(なる-ev E132),(に-md-ex E132 x110),(を-md-ex E113 x26),(人-nn X10000),(入札-ev E21),(入札-nn x127),(参加-ev E31),(図る-ev E57),(弊社-nn x123),(御社-nn x120),(承知-ev E118),(指示-ev E139),(決定-ev E229),(考える-ev E159),(落札-ev E158),(連絡-ev E249),(金額-nn x128),(額-nn x228),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.5956,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E101 S-3),(が-md-ex E110 x107),(ない-smd E214),(なる-ev E173),(に-md-ex E162 x160),(を-md-ex E139 x138),(上げる-ev E220),(下げる-ev E59),(交渉-ev E18),(人-nn X10000),(値上げ-ev E162),(値下げ-nn x215),(共有-ev E26),(円-nn x66),(揃える-ev E287),(提案-ev E155),(考える-ev E181),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.5956,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E10 S-1),(が-md-ex E110 X10001),(する-ev E79),(ない-smd E43),(なる-ev E161),(に-md-ex E143 x101),(を-md-ex E117 x116),(人-nn X10000),(価格-nn x14),(値上げ-nn x27),(弊社-nn x112),(揃える-ev E40),(提案-ev E87),(検討-ev E11),(相談-ev E82),(考える-ev E117),(賛成-ev E192),(踏み切る-ev E28),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.6,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E101 S-2),(が-md-ex E101 x99),(する-ev E306),(なる-ev E116),(に-md-ex E101 x79),(を-md-ex E214 x213),(交換-ev E275),(人-nn X10000),(価格-nn x27),(値上げ-ev E211),(弊社-nn x207),(情報-nn x34),(業者-nn x271),(皆様-nn x164),(考える-ev E38),(設定-ev E37),(調整-nn x234),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.7,(company X10000),(government X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E103 S-2),(が-md-ex E103 x104),(する-ev E15),(ない-smd E263),(なる-ev E146),(に-md-ex E146 x145),(を-md-ex E141 x175),(人-nn X10000),(価格-nn x231),(入札-nn x12),(参加-ev E109),(情報-nn x264),(担当-ev E20),(教える-ev E156),(私-nn x153),(落札-ev E154),(額-nn x201),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.5976,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E0 S-1),(が-md-ex E0 x10),(する-ev E127),(なる-ev E145),(に-md-ex E127 x126),(を-md-ex E127 x125),(人-nn X10000),(価格-nn x383),(値上げ-ev E44),(値上げ-nn x123),(値段-nn x236),(弊社-nn x113),(御社-nn x47),(検討-ev E119),(決定-ev E124),(率-nn x327),(皆様-nn x394),(相談-ev E434),(考える-ev E330),(金額-nn x245),(額-nn x188),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.6,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E0 S-1),(が-md-ex E0 x1),(なる-ev E124),(に-md-ex E124 x110),(を-md-ex E11 x9),(了解-ev E153),(人-nn X10000),(任せる-ev E62),(入札-ev E22),(入札-nn x22),(情報-nn x140),(業者-nn x29),(添付-ev E15),(私-nn x160),(調整-ev E32),(調整-nn x137),(連絡-ev E173),(進める-ev E42),(金額-nn x31),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.5976,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E10 S-1),(が-md-ex E113 X10001),(する-ev E44),(ない-smd E21),(なる-ev E38),(に-md-ex E10 x90),(を-md-ex E116 x115),(了承-ev E281),(交渉-ev E138),(人-nn X10000),(価格-nn x136),(弊社-nn x130),(感謝-ev E229),(改定-ev E15),(率-nn x50),(皆様-nn x233),(考える-ev E251),(賛成-ev E184),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.5956,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E105 S-2),(が-md-ex E105 x104),(する-ev E52),(なる-ev E131),(に-md-ex E131 x105),(を-md-ex E158 x157),(人-nn X10000),(価格-nn x162),(受注-nn x167),(弊社-nn x115),(御社-nn x223),(承知-ev E222),(提供-ev E275),(検討-ev E66),(決定-ev E56),(維持-ev E51),(考える-ev E119),(調整-ev E228),(調整-nn x179),(送る-ev E159),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.5976,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E128 S-3),(が-md-ex E128 x127),(なる-ev E145),(に-md-ex E132 x131),(を-md-ex E13 x11),(人-nn X10000),(価格-nn x17),(入札-nn x135),(参加-ev E20),(弊社-nn x127),(引き上げる-ev E84),(御社-nn x23),(率-nn x131),(維持-ev E71),(考える-ev E72),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
(risk-pair risk_pair_arg1 risk_pair_arg2),0.5956,(company X10000),(competitor_rel X10000 X10001),(mail_address_receiver X10000 S-2),(mail_address_sender X10000 S-1),(mailid E100 S-3),(が-md-ex E100 x86),(を-md-ex E27 x26),(上げる-ev E92),(人-nn X10000),(入札-nn x61),(教える-ev E64),(私-nn x47),(連絡-ev E112),(額-nn x62),NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL,NOT_A_LITERAL
